date,beta_hat,gamma_hat
2018-08-10,,
2018-08-13,,
2018-08-14,,
2018-08-15,,
2018-08-16,,
2018-08-17,,
2018-08-20,,
2018-08-21,,
2018-08-22,,
2018-08-23,,
2018-08-24,,
2018-08-27,,
2018-08-28,,
2018-08-29,,
2018-08-30,,
2018-08-31,,
2018-09-04,,
2018-09-05,,
2018-09-06,,
2018-09-07,,
2018-09-10,,
2018-09-11,,
2018-09-12,,
2018-09-13,,
2018-09-14,,
2018-09-17,,
2018-09-18,12.85714285714288,10.785714285714306
2018-09-19,12.750000000000005,10.687500000000009
2018-09-20,12.00000000000003,10.000000000000023
2018-09-21,2.769230769230759,2.2307692307692237
2018-09-24,3.666666666666659,2.986111111111107
2018-09-25,3.6101694915254225,2.9449152542372876
2018-09-26,3.562499999999997,2.9101562499999987
2018-09-27,3.521739130434777,2.880434782608692
2018-09-28,3.1621621621621583,2.6182432432432403
2018-10-01,2.128440366972476,1.792048929663608
2018-10-02,2.1284403669724754,1.7920489296636088
2018-10-03,2.0111731843575376,1.6983240223463658
2018-10-04,1.912596401028278,1.6195372750642674
2018-10-05,1.8285714285714276,1.5523809523809515
2018-10-08,1.7560975609756093,1.4944567627494458
2018-10-09,1.692946058091285,1.4439834024896259
2018-10-10,1.6374269005847966,1.399610136452243
2018-10-11,1.5882352941176465,1.3602941176470584
2018-10-12,1.5443478260869585,1.3252173913043495
2018-10-15,1.5049504950495056,1.2937293729372943
2018-10-16,1.4693877551020413,1.2653061224489799
2018-10-17,1.4371257485029927,1.2395209580838316
2018-10-18,1.4077253218884127,1.2160228898426328
2018-10-19,1.3808219178082197,1.1945205479452055
2018-10-22,1.3561103810775297,1.1747700394218137
2018-10-23,1.6666666666666676,1.4229797979798
2018-10-24,1.6666666666666676,1.4214975845410638
2018-10-25,1.6666666666666674,1.4201388888888886
2018-10-26,1.6666666666666659,1.4188888888888886
2018-10-29,1.6666666666666687,1.4177350427350444
2018-10-30,1.6666666666666667,1.4166666666666679
2018-10-31,1.666666666666668,1.4513888888888908
2018-11-01,1.666666666666668,1.4513888888888908
2018-11-02,1.666666666666668,1.4513888888888908
2018-11-05,1.666666666666668,1.4513888888888908
2018-11-06,1.6666666666666676,1.4513888888888906
2018-11-07,1.6666666666666676,1.4513888888888906
2018-11-08,1.6666666666666676,1.4513888888888906
2018-11-09,1.6421052631578956,1.4315789473684222
2018-11-12,3.7929759704251316,3.1663585951940805
2018-11-13,0.3376539017981041,0.2659364020195457
2018-11-14,0.24784675212444154,0.18473282442748062
2018-11-15,0.28046559280550964,0.21422676304855137
2018-11-16,0.24292828685258927,0.1653635458167328
2018-11-19,0.21695495422506686,0.14257321963866157
2018-11-20,0.05289840229414148,-0.0013783626928855833
2018-11-21,0.7247127554376833,0.4249750716818443
2018-11-23,0.6875246812453814,0.4171335739225292
2018-11-26,0.6785047883380524,0.41457163230205163
2018-11-27,0.6409508971201685,0.403905111323315
2018-11-28,0.6097694149271284,0.3936921612275472
2018-11-29,0.5945230795077485,0.38827404202892435
2018-11-30,0.5974857874929937,0.3891771425521124
2018-12-03,0.6261111271969192,0.3984712047948577
2018-12-04,0.6103888583258539,0.3929047108897705
2018-12-06,0.6137446909570914,0.39393052356782404
2018-12-07,0.6009892086330934,0.38926858513189444
2018-12-10,0.6070504527813706,0.3912477668945973
2018-12-11,0.6134549600912198,0.3933390345876091
2018-12-12,0.6202327400743208,0.39555218723515245
2018-12-13,0.6274174053182909,0.3978982003760405
2018-12-14,0.6045171339563863,0.39042056074766374
2018-12-17,0.6116196678339574,0.39248633040486564
2018-12-18,0.659150792622349,0.406310742516522
2018-12-19,0.6691018606870229,0.4095275723600509
2018-12-20,0.6797854415606491,0.41298119779670517
2018-12-21,0.6912855079441501,0.4166987642432996
2018-12-24,0.7426454637988279,0.4333016291500495
2018-12-26,0.7723552711331632,0.44344755648901224
2018-12-27,0.7723552711331629,0.4434475564890122
2018-12-28,0.7787432543675118,0.4456290588127686
2018-12-31,0.7853111766189272,0.4478720104812506
2019-01-02,0.7920667493781938,0.4501790449758626
2019-01-03,0.7990181311683703,0.452552948439956
2019-01-04,0.8061739604140189,0.4549966709036984
2019-01-07,0.8135433912538662,0.45751333851413395
2019-01-08,0.8211361326090889,0.46010626687703826
2019-01-09,0.8289624908578006,0.46277897563029763
2019-01-10,0.8370334165101746,0.4655352043835053
2019-01-11,0.8453605553287057,0.46837893017558196
2019-01-14,0.8539563043954506,0.47131438662178926
2019-01-15,0.8628338736939415,0.4743460849440129
2019-01-16,0.8720073538491089,0.4774788371040103
2019-01-17,0.8814917907558365,0.4807177812891321
2019-01-18,0.8613277507717422,0.4738317425398292
2019-01-22,0.8870384212886837,0.4822469726416506
2019-01-23,0.9156460973587592,0.49161040704331005
2019-01-24,0.9476696510752235,0.5020918751568906
2019-01-25,0.9837597330367079,0.5139043381535039
2019-01-28,1.0247434435575808,0.5273185100722152
2019-01-29,1.2154120585087413,0.5897252943275063
2019-01-30,1.2154120585087413,0.5897252943275063
2019-01-31,1.2154120585087411,0.5897252943275061
2019-02-01,1.2154120585087413,0.5897252943275063
2019-02-04,1.2154120585087411,0.5897252943275061
2019-02-05,1.2154120585087416,0.5897252943275064
2019-02-06,1.2154120585087416,0.5897252943275066
2019-02-07,1.2383659860888276,0.5974670380492995
2019-02-08,0.9481405224552829,0.4995817784068976
2019-02-11,0.9688411358403682,0.5177666922486568
2019-02-12,0.9579683344261826,0.5305751817934006
2019-02-13,0.9592535316501878,0.5290611805181488
2019-02-14,0.8701439599415821,0.527884414771542
2019-02-15,0.8303203298445929,0.5553969764245696
2019-02-19,0.6207194866988676,0.7002018599956745
2019-02-20,-1.0606847507899963e-15,0.22727272727272657
2019-02-21,,
2019-02-22,,
2019-02-25,,
2019-02-26,,
2019-02-27,,
2019-02-28,,
2019-03-01,,
2019-03-04,,
2019-03-05,,
2019-03-06,,
2019-03-07,,
2019-03-08,,
2019-03-11,,
2019-03-12,,
2019-03-13,,
2019-03-14,,
2019-03-15,,
2019-03-18,,
2019-03-19,,
2019-03-20,0.0,0.0
2019-03-21,0.0,0.0
2019-03-22,0.0,0.0
2019-03-25,0.0,0.0
2019-03-26,0.0,0.0
2019-03-27,0.0,0.0
2019-03-28,0.0,0.0
2019-03-29,0.0,0.0
2019-04-01,0.0,0.0
2019-04-02,0.0,0.0
2019-04-03,0.0,0.0
2019-04-04,0.0,0.0
2019-04-05,-0.02371967654986524,0.02587601078167117
2019-04-08,-0.02371967654986524,0.02587601078167117
2019-04-09,-0.023719676549865235,0.025876010781671167
2019-04-10,-0.02371967654986525,0.025876010781671177
2019-04-11,-0.02371967654986524,0.02587601078167117
2019-04-12,-0.02371967654986524,0.02587601078167117
2019-04-15,-0.023719676549865235,0.025876010781671167
2019-04-16,-0.02371967654986525,0.025876010781671177
2019-04-17,-0.02371967654986524,0.02587601078167117
2019-04-18,-0.02371967654986524,0.02587601078167117
2019-04-22,-0.023719676549865235,0.025876010781671167
2019-04-23,-0.02371967654986525,0.025876010781671177
2019-04-24,-0.02371967654986524,0.02587601078167117
2019-04-25,-0.02371967654986524,0.02587601078167117
2019-04-26,-0.023719676549865235,0.025876010781671167
2019-04-29,-0.02371967654986525,0.025876010781671177
2019-04-30,-0.02371967654986524,0.02587601078167117
2019-05-01,-0.02371967654986524,0.02587601078167117
2019-05-02,-0.023719676549865235,0.025876010781671167
2019-05-03,-0.02371967654986525,0.025876010781671177
2019-05-06,-0.02371967654986524,0.02587601078167117
2019-05-07,-0.02371967654986524,0.02587601078167117
2019-05-08,-0.02371967654986524,0.02587601078167117
2019-05-09,-0.02371967654986524,0.02587601078167117
2019-05-10,-0.023719676549865214,0.025876010781671163
2019-05-13,-0.02371967654986523,0.025876010781671163
2019-05-14,-0.02371967654986524,0.02587601078167117
2019-05-15,-0.02371967654986524,0.02587601078167117
2019-05-16,-0.02371967654986524,0.02587601078167117
2019-05-17,-0.02371967654986524,0.02587601078167117
2019-05-20,-0.023719676549865235,0.025876010781671167
2019-05-21,-0.02371967654986525,0.025876010781671177
2019-05-22,-0.02371967654986524,0.02587601078167117
2019-05-23,-0.02371967654986524,0.02587601078167117
2019-05-24,-0.023719676549865235,0.025876010781671167
2019-05-28,-0.02371967654986525,0.025876010781671177
2019-05-29,-0.02371967654986524,0.02587601078167117
2019-05-30,-0.02371967654986522,0.025876010781671153
2019-05-31,-0.023719676549865235,0.025876010781671156
2019-06-03,-0.02490566037735848,0.027169811320754716
2019-06-04,-0.026216484607745782,0.028599801390268135
2019-06-05,-0.02767295597484276,0.030188679245283016
2019-06-06,-0.029300776914539414,0.03196448390677027
2019-06-07,-0.03113207547169813,0.033962264150943396
2019-06-10,-0.03320754716981133,0.03622641509433963
2019-06-11,-0.035579514824797834,0.03881401617250674
2019-06-12,-0.038316400580551524,0.041799709724238056
2019-06-13,-0.041509433962264156,0.04528301886792454
2019-06-14,-0.04528301886792454,0.04939965694682675
2019-06-17,-0.049811320754716976,0.054339622641509426
2019-06-18,,
2019-06-19,,
2019-06-20,,
2019-06-21,,
2019-06-24,,
2019-06-25,,
2019-06-26,,
2019-06-27,,
2019-06-28,,
2019-07-01,,
2019-07-02,,
2019-07-03,,
2019-07-05,,
2019-07-08,,
2019-07-09,,
2019-07-10,,
2019-07-11,,
2019-07-12,,
2019-07-15,3.4233128834355813,2.3895705521472386
2019-07-16,3.6883852691218175,2.5991501416430633
2019-07-17,3.482926829268292,2.4682926829268297
2019-07-18,3.6873661670235616,2.598501070663816
2019-07-19,2.2189866045428093,1.4557367501456042
2019-07-22,2.3436451733134547,1.544726052925829
2019-07-23,2.380797951781521,1.5624706635374428
2019-07-24,2.302923564635435,1.5540096278032172
2019-07-25,2.1164021164021154,1.451499118165784
2019-07-26,2.004797880339432,1.3871961044076058
2019-07-29,2.004797880339431,1.3871961044076053
2019-07-30,1.971859507017667,1.3682180015362062
2019-07-31,1.8691875319366384,1.309061488673139
2019-08-01,1.8691875319366384,1.309061488673139
2019-08-02,1.8691875319366376,1.309061488673139
2019-08-05,1.8691875319366384,1.309061488673139
2019-08-06,1.8691875319366384,1.309061488673139
2019-08-07,1.8691875319366384,1.309061488673139
2019-08-08,1.8691875319366376,1.309061488673139
2019-08-09,1.8691875319366384,1.309061488673139
2019-08-12,1.8691875319366384,1.309061488673139
2019-08-13,1.8691875319366384,1.309061488673139
2019-08-14,1.8691875319366376,1.309061488673139
2019-08-15,1.8691875319366384,1.309061488673139
2019-08-16,1.8691875319366384,1.309061488673139
2019-08-19,1.8691875319366384,1.309061488673139
2019-08-20,1.8691875319366376,1.309061488673139
2019-08-21,1.8410270054543043,1.2928362378608493
2019-08-22,1.8141710795620687,1.2773626587830162
2019-08-23,1.8550200038102502,1.300898583857243
2019-08-26,1.8122116689280874,1.2775667118950707
2019-08-27,1.6903203582500848,1.211132162131128
2019-08-28,1.67016398976119,1.1994599308036349
2019-08-29,1.6508024044559666,1.1882479457342976
2019-08-30,1.6321895027176134,1.1774695113707048
2019-09-03,1.6142826825127337,1.1670999575551786
2019-09-04,1.5970425138632158,1.1571164510166354
2019-09-05,1.5804324490108888,1.1474978275315653
2019-09-06,1.5644185637910697,1.1382244421575762
2019-09-09,1.5489693263635478,1.129278035309203
2019-09-10,1.5340553899832785,1.1206416127547176
2019-09-11,1.5196494069451747,1.1122993378745312
2019-09-12,1.505725861221048,1.1042364347439164
2019-09-13,1.4922609176340507,1.0964391007923344
2019-09-16,1.4312388117196544,1.061102173075617
2019-09-17,1.431238811719654,1.0611021730756167
2019-09-18,1.4312388117196535,1.061102173075617
2019-09-19,1.37216251170673,1.0268920305043927
2019-09-20,1.37216251170673,1.0268920305043927
2019-09-23,1.3721625117067286,1.0268920305043918
2019-09-24,1.372162511706726,1.0268920305043914
2019-09-25,1.3832453377444414,1.0333099181980911
2019-09-26,1.2971254836926496,0.9834392850562017
2019-09-27,1.3470160116448313,1.0036632702571553
2019-09-30,1.2935821574874797,0.9752693066302505
2019-10-01,1.2348831606841697,0.951055970448886
2019-10-02,1.230087726917399,0.9582935232635578
2019-10-03,1.224439610328196,0.9668179955231888
2019-10-04,1.2289006540018712,0.9600851240527373
2019-10-07,1.1570469798657754,0.9350111856823283
2019-10-08,1.1632551173240142,0.9291479447495423
2019-10-09,1.1510025917337352,0.9252262083390183
2019-10-10,1.0568421052631571,0.8950877192982448
2019-10-11,0.9154194222067541,0.9487759600881791
2019-10-14,0.7851851851851923,0.8407407407407469
2019-10-15,1.370370370370372,1.4259259259259278
2019-10-16,2.199999999999995,2.166666666666664
2019-10-17,1.1999999999999664,1.2499999999999705
2019-10-18,1.7368421052632137,1.697368421052682
2019-10-21,1.7368421052631626,1.697368421052637
2019-10-22,1.6666666666666172,1.638888888888846
2019-10-23,2.294117647058824,2.1617647058823546
2019-10-24,2.294117647058824,2.1617647058823546
2019-10-25,2.294117647058824,2.1617647058823546
2019-10-28,2.294117647058824,2.1617647058823546
2019-10-29,2.294117647058829,2.161764705882359
2019-10-30,2.294117647058829,2.161764705882359
2019-10-31,2.294117647058829,2.1617647058823586
2019-11-01,2.2941176470588265,2.1617647058823564
2019-11-04,2.294117647058829,2.161764705882359
2019-11-05,2.294117647058829,2.161764705882359
2019-11-06,2.294117647058829,2.1617647058823586
2019-11-07,2.2941176470588265,2.1617647058823564
2019-11-08,2.294117647058827,2.161764705882357
2019-11-11,2.294117647058856,2.161764705882382
2019-11-12,2.294117647058826,2.1617647058823564
2019-11-13,2.250000000000002,2.1250000000000018
2019-11-14,2.200000000000084,2.0833333333334094
2019-11-15,1.2857142857143222,1.3214285714286043
2019-11-18,4.285714285714314,4.071428571428597
2019-11-19,-0.07115902964959571,0.0776280323450135
2019-11-20,-0.07663280116110305,0.08359941944847611
2019-11-21,-0.08301886792452831,0.09056603773584908
2019-11-22,-0.09056603773584908,0.0987993138936535
2019-11-25,-0.09962264150943395,0.10867924528301885
2019-11-26,,
2019-11-27,,
2019-11-29,,
2019-12-02,,
2019-12-03,,
2019-12-04,,
2019-12-05,,
2019-12-06,,
2019-12-09,,
2019-12-10,,
2019-12-11,,
2019-12-12,,
2019-12-13,,
2019-12-16,,
2019-12-17,,
2019-12-18,-0.05534591194968556,0.060377358490566066
2019-12-19,-0.049811320754716976,0.054339622641509426
2019-12-20,-0.04528301886792453,0.04939965694682676
2019-12-23,-0.04150943396226417,0.04528301886792455
2019-12-24,-0.03831640058055152,0.04179970972423802
2019-12-26,-0.035579514824797834,0.03881401617250674
2019-12-27,-0.033207547169811315,0.03622641509433962
2019-12-30,-0.031132075471698138,0.0339622641509434
2019-12-31,-0.029300776914539403,0.03196448390677026
2020-01-02,-0.027672955974842775,0.030188679245283033
2020-01-03,-0.026216484607745772,0.02859980139026812
2020-01-06,-0.04981132075471701,0.05433962264150944
2020-01-07,-0.04981132075471701,0.05433962264150944
2020-01-08,-0.04981132075471701,0.05433962264150944
2020-01-09,-0.04981132075471701,0.05433962264150944
2020-01-10,-0.04981132075471701,0.05433962264150944
2020-01-13,-0.023719676549865235,0.025876010781671167
2020-01-14,5.428571428571439,5.023809523809532
2020-01-15,8.727272727272743,7.772727272727287
2020-01-16,-0.0054799525070780624,-0.1365421499680334
2020-01-17,-0.16608598369825803,-0.26501518299504556
2020-01-21,0.0426851294400965,-0.1359973911298414
2020-01-22,0.21386527141922826,-0.04534554174841941
2020-01-23,0.19187418548131455,-0.056991358763927545
2020-01-24,0.24621621621621612,-0.03498468468468465
2020-01-27,0.2702818637008844,-0.02523891601283233
2020-01-28,0.28386077493656053,-0.019739918830112557
2020-01-29,0.2925811654161699,-0.016208457297791842
2020-01-30,0.298654895229679,-0.013748803312770131
2020-01-31,0.30312811243498466,-0.011937302494866396
2020-02-03,0.30655980287345846,-0.01054758459144915
2020-02-04,0.3092757922026358,-0.009447701293721735
2020-02-05,0.3114788337686786,-0.008555544392861044
2020-02-06,0.313301704021142,-0.007817343943002817
2020-02-07,0.31483499377334995,-0.0071964137460712825
2020-02-10,0.3161426293474634,-0.0066668658159558455
2020-02-11,0.3172710106770853,-0.00620990975777626
2020-02-12,0.3182546324398295,-0.005811576400387427
2020-02-13,0.31911967219754556,-0.005461264721633433
2020-02-14,0.3198863545927706,-0.005150784429199752
2020-02-18,0.32057055247986416,-0.004873707556963878
2020-02-19,0.3211848976570159,-0.004624918656311843
2020-02-20,0.32173956792272207,-0.0044002960650364
2020-02-21,0.32224285540146946,-0.004196481754765444
2020-02-24,0.32270158391790404,-0.004010712308620241
2020-02-25,0.3318446482106109,-0.00030808225865537473
2020-02-26,0.29683054188537694,0.005383154495528677
2020-02-27,0.3595868989337919,0.004314541296758321
2020-02-28,0.24682338225019512,0.025974907344071714
2020-03-02,0.16422370580024548,0.024132115299095185
2020-03-03,0.18638568148990825,0.02465670230840568
2020-03-04,-0.13737747021017005,0.02243710857983398
2020-03-05,-0.05275545920050216,0.02467141254444592
2020-03-06,-0.31963231716891427,0.021112032062848955
2020-03-09,-0.32437658651711854,0.020977242372386167
2020-03-10,-0.3394805140600042,0.020548123878292093
2020-03-11,-0.3445592062517984,0.020403832882514853
2020-03-12,-0.34977792875492436,0.020255563478065064
2020-03-13,-0.31071851151609253,0.021291780658974666
2020-03-16,-0.2889075695614065,0.021812011938345786
2020-03-17,-0.30189752083360494,0.02147419762907705
2020-03-18,-0.3398139919320921,0.02043644480529374
2020-03-19,-0.3441638563666936,0.020309543057248712
2020-03-20,-0.34861609181633746,0.020179654765380695
2020-03-23,-0.3531743551573208,0.020046673244986876
2020-03-24,-0.3578424795384411,0.019910486668839027
2020-03-25,-0.36262448513162987,0.019770977753547407
2020-03-26,-0.3654169636493228,0.01967450700879068
2020-03-27,-0.286047381346138,0.0216651654047343
2020-03-30,-0.08892885768578096,0.025087753380515384
2020-03-31,-0.07363212101103178,0.0247878329866809
2020-04-01,-0.05519529453747409,0.02269548313461094
2020-04-02,-0.06407103229703066,0.02885764898538633
2020-04-03,-0.07926046749416606,0.028960299049732262
2020-04-06,-0.06761238786908408,0.029073706860152353
2020-04-07,-0.04198060167285016,0.02898800181997117
2020-04-08,-0.12683938614327145,0.030368363075967422
2020-04-09,-0.15027589838947555,0.029051482630713242
2020-04-13,-0.1770323731852295,0.029129645444622296
2020-04-14,-0.2646735582973266,0.02881148057508215
2020-04-15,-0.3026277258124128,0.030670779670012034
2020-04-16,-0.3035121313101101,0.03215631739612497
2020-04-17,-0.1970690169664292,0.039829292941738294
2020-04-20,-0.2874170177686319,0.0440976454538092
2020-04-21,-0.3019152055826206,0.045209408908277064
2020-04-22,-0.29707064725993,0.04728619380758269
2020-04-23,-0.2917595694152053,0.0495629681866421
2020-04-24,-0.28591117622113427,0.05207008108768003
2020-04-27,-0.27943958398251467,0.05484434948128754
2020-04-28,-0.2722395755631807,0.057930878275896415
2020-04-29,-0.2641808357284639,0.061385531534540114
2020-04-30,-0.25509999306552256,0.06527834397670573
2020-05-01,-0.24478942887047372,0.06969831842996126
2020-05-04,-0.23298120935874067,0.07476031383515512
2020-05-05,-0.21932346777908263,0.08061516985750952
2020-05-06,-0.2033447457407603,0.08746499319103487
2020-05-07,-0.18439846703211335,0.0955869607470577
2020-05-08,-0.16157330773509918,0.10537174255683843
2020-05-11,-0.1335422386054679,0.1173882148959472
2020-05-12,-0.0982949819794845,0.13249815174198312
2020-05-13,-0.05263331807623519,0.15207257891468998
2020-05-14,0.10305032874988712,0.18631722582879742
2020-05-15,0.21793718432918274,0.21930790225462843
2020-05-18,0.35093174773240127,0.27229135909442526
2020-05-19,0.5081040625376277,0.3359494954980051
2020-05-20,0.6377977165263518,0.3663049244608463
2020-05-21,0.6024016930872167,0.3620038018268209
2020-05-22,0.1815734452081936,0.16275264085709987
2020-05-26,0.15667145596427776,0.13595885655074422
2020-05-27,0.09565051338495938,0.10879047372500845
2020-05-28,0.16201666719259253,0.09492547519586401
2020-05-29,0.1407007368086646,0.09940255987210868
2020-06-01,0.3013113262720121,0.15225810643966453
2020-06-02,0.3810549394948774,0.16792947393571428
2020-06-03,0.4168498677425384,0.17353514842226192
2020-06-04,0.4168298038916151,0.17353396093108514
2020-06-05,0.43478535737298335,0.17459667124603354
2020-06-08,0.42493149266410635,0.17166337153891745
2020-06-09,0.41914351839597525,0.17643294368808873
2020-06-10,0.4749750326313277,0.18688825186529337
2020-06-11,0.5217352289196716,0.19740311090152204
2020-06-12,0.4140816271624201,0.18814289685849306
2020-06-15,0.45628173351192386,0.19786247958597922
2020-06-16,0.3206694185894211,0.17273843072802014
2020-06-17,0.32066941858942144,0.17273843072802025
2020-06-18,0.32066941858942094,0.1727384307280201
2020-06-19,0.3506501055034398,0.17883053223755352
2020-06-22,0.30492260361766615,0.16891510928888445
2020-06-23,0.17304569406708234,0.14477668992599646
2020-06-24,0.1754530982273435,0.15213578730314117
2020-06-25,0.22211110576783838,0.17676793172041477
2020-06-26,0.1503645104521488,0.14860157945237634
2020-06-29,0.15177014982422996,0.14804047049557242
2020-06-30,0.12829538668371188,0.14428329497155623
2020-07-01,0.09713255528680258,0.1423341186428428
2020-07-02,0.13133324902667687,0.1312312063881606
2020-07-06,0.09781306383172235,0.12391007661518855
2020-07-07,0.08943641517834797,0.12219334954349355
2020-07-08,0.1562604253203636,0.1358883953782987
2020-07-09,0.21215077317321013,0.14846991215857552
2020-07-10,0.21215077317320963,0.14846991215857533
2020-07-13,0.022903305448219457,0.10739070355846218
2020-07-14,0.09770541681004023,0.09889617327996811
2020-07-15,0.15925228840931088,0.11246598663442559
2020-07-16,0.1592522884093109,0.1124659866344256
2020-07-17,0.15925228840931094,0.11246598663442561
2020-07-20,0.15925228840931097,0.11246598663442563
2020-07-21,0.15925228840931088,0.11246598663442559
2020-07-22,0.15925228840931097,0.11246598663442561
2020-07-23,0.15925228840931088,0.11246598663442554
2020-07-24,0.15925228840931088,0.11246598663442559
2020-07-27,0.15925228840931097,0.11246598663442561
2020-07-28,0.15925228840931105,0.11246598663442563
2020-07-29,0.15925228840931102,0.11246598663442563
2020-07-30,0.15925228840931097,0.11246598663442561
2020-07-31,0.15925228840931097,0.11246598663442561
2020-08-03,0.15925228840931102,0.11246598663442564
2020-08-04,0.15925228840931088,0.11246598663442554
2020-08-05,0.14092472044151474,0.10832297931535521
2020-08-06,0.1409247204415146,0.10832297931535519
2020-08-07,-0.007554708113293617,0.08073939023681014
2020-08-10,-0.03820051146678443,0.08260051170573157
2020-08-11,-0.038469595688358005,0.08134478533838649
2020-08-12,-0.03366015678333273,0.08095200115715236
2020-08-13,-0.16645260166760842,0.06994353749224853
2020-08-14,-0.1355501203818484,0.08659297886594407
2020-08-17,-0.09816439481075093,0.10730872202894709
2020-08-18,-0.01670766315967322,0.15473293282139675
2020-08-19,0.14606868039103174,0.22897764551825983
2020-08-20,0.5024834437086084,0.3936948123620304
2020-08-21,1.2646532037791631,0.7440726727264593
2020-08-24,0.2739028213166135,0.25315928683385536
2020-08-25,-0.18247965876913358,0.07062081078174746
2020-08-26,-0.3416273732125876,0.032041370965418765
2020-08-27,-0.3152608024860226,0.06733704631747078
2020-08-28,-0.25525422435824124,0.1476650010807235
2020-08-31,0.07973790882336537,0.36540988764876775
2020-09-01,0.3146617692072235,0.5181103968982758
2020-09-02,0.40902140672783105,0.6965468909276268
2020-09-03,1.5498652291105142,1.6134321653189594
2020-09-04,2.984251968503936,2.777559055118111
2020-09-08,2.417322834645673,2.4363517060367497
2020-09-09,7.1052631578947425,6.671052631578957
2020-09-10,7.105263157894762,6.671052631578971
2020-09-11,7.105263157894746,6.6710526315789584
2020-09-14,6.999999999999995,6.583333333333334
2020-09-15,6.88235294117648,6.485294117647068
2020-09-16,6.0000000000000675,5.750000000000064
2020-09-17,9.000000000000034,8.500000000000036
2020-09-18,8.799999999999969,8.333333333333306
2020-09-21,9.428571428571471,8.857142857142899
2020-09-22,9.428571428571502,8.85714285714292
2020-09-23,10.153846153846166,9.46153846153847
2020-09-24,10.153846153846166,9.46153846153847
2020-09-25,10.153846153846166,9.461538461538469
2020-09-28,10.153846153846166,9.461538461538469
2020-09-29,7.153846153846159,6.711538461538466
2020-09-30,7.285714285714291,6.8214285714285765
2020-10-01,7.4000000000000075,6.916666666666674
2020-10-02,6.750000000000003,6.375000000000006
2020-10-05,6.750000000000002,6.375000000000004
2020-10-06,6.750000000000005,6.375000000000007
2020-10-07,6.750000000000006,6.375000000000008
2020-10-08,6.750000000000003,6.375000000000006
2020-10-09,6.750000000000001,6.3750000000000036
2020-10-12,6.750000000000005,6.375000000000007
2020-10-13,6.750000000000006,6.375000000000008
2020-10-14,6.750000000000002,6.375000000000006
2020-10-15,6.750000000000002,6.375000000000004
2020-10-16,6.750000000000006,6.375000000000008
2020-10-19,6.750000000000006,6.375000000000008
2020-10-20,6.750000000000003,6.375000000000006
2020-10-21,6.750000000000001,6.3750000000000036
2020-10-22,6.750000000000005,6.375000000000007
2020-10-23,6.750000000000006,6.375000000000008
2020-10-26,6.750000000000078,6.375000000000072
2020-10-27,6.749999999999963,6.374999999999969
2020-10-28,7.400000000000006,6.916666666666671
2020-10-29,7.4000000000000075,6.916666666666674
2020-10-30,7.4000000000000075,6.916666666666674
2020-11-02,7.4000000000000075,6.916666666666674
2020-11-03,7.4000000000000234,6.916666666666688
2020-11-04,7.40000000000001,6.916666666666676
2020-11-05,7.285714285714293,6.82142857142858
2020-11-06,7.153846153846161,6.71153846153847
2020-11-09,7.0000000000000115,6.583333333333344
2020-11-10,6.818181818181824,6.431818181818186
2020-11-11,6.600000000000014,6.250000000000013
2020-11-12,6.333333333333398,6.027777777777835
2020-11-13,4.5000000000000115,4.500000000000009
2020-11-16,,
2020-11-17,,
2020-11-18,,
2020-11-19,,
2020-11-20,,
2020-11-23,,
2020-11-24,,
2020-11-25,,
2020-11-27,,
2020-11-30,,
2020-12-01,,
2020-12-02,,
2020-12-03,,
2020-12-04,,
2020-12-07,,
2020-12-08,,
2020-12-09,,
2020-12-10,,
2020-12-11,,
2020-12-14,,
2020-12-15,,
2020-12-16,,
2020-12-17,,
2020-12-18,,
2020-12-21,-3.000000000000023,-2.416666666666686
2020-12-22,,
2020-12-23,,
2020-12-24,,
2020-12-28,,
2020-12-29,,
2020-12-30,,
2020-12-31,,
2021-01-04,-2.0000000000000018,-1.500000000000002
2021-01-05,-4.000000000000007,-3.166666666666673
2021-01-06,-4.000000000000004,-3.1666666666666714
2021-01-07,-4.000000000000007,-3.166666666666673
2021-01-08,-4.000000000000007,-3.166666666666673
2021-01-11,-4.000000000000007,-3.166666666666673
2021-01-12,-4.000000000000004,-3.1666666666666714
2021-01-13,-4.000000000000007,-3.166666666666673
2021-01-14,-4.000000000000007,-3.166666666666673
2021-01-15,-4.000000000000007,-3.166666666666673
2021-01-19,-4.000000000000004,-3.1666666666666714
2021-01-20,-4.000000000000007,-3.166666666666673
2021-01-21,-4.000000000000007,-3.166666666666673
2021-01-22,-4.000000000000007,-3.166666666666673
2021-01-25,-4.000000000000004,-3.1666666666666714
2021-01-26,-4.000000000000007,-3.166666666666673
2021-01-27,-4.000000000000007,-3.166666666666673
2021-01-28,-4.000000000000007,-3.166666666666673
2021-01-29,-4.000000000000004,-3.1666666666666714
2021-02-01,-4.000000000000007,-3.166666666666673
2021-02-02,-4.000000000000007,-3.166666666666673
2021-02-03,-4.000000000000007,-3.166666666666673
2021-02-04,-4.000000000000004,-3.1666666666666714
2021-02-05,-4.000000000000007,-3.166666666666673
2021-02-08,-4.000000000000007,-3.166666666666673
2021-02-09,-4.000000000000007,-3.166666666666673
2021-02-10,-4.000000000000004,-3.1666666666666714
2021-02-11,-4.000000000000004,-3.1666666666666714
2021-02-12,-4.000000000000007,-3.166666666666673
2021-02-16,-4.000000000000007,-3.166666666666673
2021-02-17,-4.000000000000004,-3.1666666666666714
